,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
1539,Tennessee College of Applied Technology-Shelbyville,9,3096.0,3196.0,Shelbyville,Bedford,Tennessee,01-09-2021
1540,Tennessee College of Applied Technology-Whiteville,21,2933.0,2982.0,Whiteville,Hardeman,Tennessee,01-09-2021
1541,Tennessee State University,55,10099.0,10187.0,Nashville,Davidson,Tennessee,01-09-2021
1542,Tennessee Technological University,897,4406.0,4491.0,Cookeville,Putnam,Tennessee,01-09-2021
1543,The University of the South,57,3475.0,3514.0,Sewanee,Franklin,Tennessee,01-09-2021
1544,Trevecca Nazarene University,34,10099.0,10187.0,Nashville,Davidson,Tennessee,01-09-2021
1545,Tusculum University,5,,,Greenville,,Tennessee,01-09-2021
1546,Union University,62,25042.0,25219.0,Jackson,Madison,Tennessee,01-09-2021
1547,University of Memphis,458,17343.0,17449.0,Memphis,Shelby,Tennessee,01-09-2021
1548,University of Tennessee Health Science Center*,307,17343.0,17449.0,Memphis,Shelby,Tennessee,01-09-2021
1549,University of Tennessee at Chattanooga,927,1333.0,1348.0,Chattanooga,Hamilton,Tennessee,01-09-2021
1550,University of Tennessee at Martin,433,3246.0,3293.0,Martin,Weakley,Tennessee,01-09-2021
1551,"University of Tennessee, Knoxville","2,268",4192.0,4326.0,Knoxville,Knox,Tennessee,01-09-2021
1552,Vanderbilt University,816,10099.0,10187.0,Nashville,Davidson,Tennessee,01-09-2021
1553,Volunteer State Community College,168,1513.0,1534.0,Gallatin,Sumner,Tennessee,01-09-2021
1554,Walters State Community College,108,6398.0,6494.0,Morristown,Hamblen,Tennessee,01-09-2021
1555,Abilene Christian University,553,2120.0,2148.0,Abilene,Taylor,Texas,01-09-2021
1556,Angelo State University,294,13787.0,13973.0,San Angelo,Tom Green,Texas,01-09-2021
1557,Austin College,97,1399.0,1434.0,Sherman,Grayson,Texas,01-09-2021
1558,Austin Community College District,29,12840.0,12978.0,Austin,Hays,Texas,01-09-2021
1559,Baylor University,"1,702",,,Waco,Mclennan,Texas,01-09-2021
1560,Blinn College,256,1286.0,1312.0,Brenham,Washington,Texas,01-09-2021
1561,Brazosport College,1,,,Richwood,,Texas,01-09-2021
1562,Collin College McKinney,352,,,McKinney,,Texas,01-09-2021
1563,Concordia University Texas,7,12840.0,12978.0,Austin,Hays,Texas,01-09-2021
1564,Dallas Baptist University,60,55820.0,56236.0,Dallas,Collin,Texas,01-09-2021
1565,East Texas Baptist University,1,2964.0,3003.0,Marshall,Harrison,Texas,01-09-2021
1566,Galveston College,9,23525.0,23755.0,Galveston,Galveston,Texas,01-09-2021
1567,Grayson College,32,,,Dension,,Texas,01-09-2021
1568,Hardin-Simmons University,37,2120.0,2148.0,Abilene,Taylor,Texas,01-09-2021
1569,Hill College,35,1701.0,1735.0,Hillsboro,Hill,Texas,01-09-2021
1570,Houston Baptist University,2,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1571,Lamar University,302,57610.0,58394.0,Beaumont,Jefferson,Texas,01-09-2021
1572,LeTourneau University,71,7253.0,7446.0,Longview,Gregg,Texas,01-09-2021
1573,Lubbock Christian University,232,43489.0,44095.0,Lubbock,Lubbock,Texas,01-09-2021
1574,McLennan Community College,252,,,Waco,Mclennan,Texas,01-09-2021
1575,McMurry University,125,2120.0,2148.0,Abilene,Taylor,Texas,01-09-2021
1576,Midland College,57,4273.0,4322.0,Midland,Midland,Texas,01-09-2021
1577,Midwestern State University,257,192.0,197.0,Wichita Falls,Wichita,Texas,01-09-2021
1578,Odessa College,186,11300.0,11543.0,Odessa,Ector,Texas,01-09-2021
1579,Prairie View A&M University,444,2279.0,2302.0,Prairie View,Waller,Texas,01-09-2021
1580,Rice University,210,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1581,Saint Edward's University,20,12840.0,12978.0,Austin,Hays,Texas,01-09-2021
1582,Sam Houston State University,"1,016",5544.0,5714.0,Huntsville,Walker,Texas,01-09-2021
1583,Schreiner University,9,,,Kerriville,,Texas,01-09-2021
1584,South Texas College,198,,,McAllen,,Texas,01-09-2021
1585,Southern Methodist University,920,55820.0,56236.0,Dallas,Collin,Texas,01-09-2021
1586,Southwestern University,37,5750.0,5861.0,Georgetown,Williamson,Texas,01-09-2021
1587,St. Mary's University,59,127302.0,129146.0,San Antonio,Bexar,Texas,01-09-2021
1588,Stephen F. Austin State University,518,3204.0,3306.0,Nacogdoches,Nacogdoches,Texas,01-09-2021
1589,Sul Ross State University,317,902.0,910.0,Alpine,Brewster,Texas,01-09-2021
1590,Tarleton State University,570,3228.0,3262.0,Stephenville,Erath,Texas,01-09-2021
1591,Texarkana College,78,4253.0,4384.0,Texarkana,Bowie,Texas,01-09-2021
1592,Texas A&M International University,128,28245.0,28721.0,Laredo,Webb,Texas,01-09-2021
1593,Texas A&M University,"2,767",15550.0,15694.0,College Station,Brazos,Texas,01-09-2021
1594,Texas A&M University-Central Texas,18,,,Kileen,,Texas,01-09-2021
1595,Texas A&M University-Commerce,296,4001.0,4097.0,Commerce,Hunt,Texas,01-09-2021
1596,Texas A&M University-Corpus Christi,344,30542.0,31122.0,Corpus Christi,Nueces,Texas,01-09-2021
1597,Texas A&M University-Kingsville,184,1786.0,1847.0,Kingsville,Kleberg,Texas,01-09-2021
1598,Texas A&M University-San Antonio,94,127302.0,129146.0,San Antonio,Bexar,Texas,01-09-2021
1599,Texas A&M University-Texarkana,107,4253.0,4384.0,Texarkana,Bowie,Texas,01-09-2021
1600,Texas Christian University,"1,591",169027.0,170730.0,Fort Worth,Tarrant,Texas,01-09-2021
1601,Texas College,1,230.0,231.0,Tyler,Smith,Texas,01-09-2021
1602,Texas Lutheran University,36,293.0,298.0,Seguin,Guadalupe,Texas,01-09-2021
1603,Texas Southern University,54,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1604,Texas State University,"1,224",12840.0,12978.0,San Marcos,Hays,Texas,01-09-2021
1605,Texas Tech University,"3,141",43489.0,44095.0,Lubbock,Lubbock,Texas,01-09-2021
1606,Texas Tech University Health Sciences Center*,834,43489.0,44095.0,Lubbock,Lubbock,Texas,01-09-2021
1607,Texas Tech University Health Sciences Center El Paso*,249,43330.0,43957.0,El Paso,El Paso,Texas,01-09-2021
1608,Texas Wesleyan University,93,169027.0,170730.0,Fort Worth,Tarrant,Texas,01-09-2021
1609,Texas Woman’s University,125,42719.0,43107.0,Denton,Denton,Texas,01-09-2021
1610,Trinity University‡,26,,,San Antonia,,Texas,01-09-2021
1611,Tyler Junior College,153,230.0,231.0,Tyler,Smith,Texas,01-09-2021
1612,University of Dallas,73,2872.0,2916.0,Irving,Dallas,Texas,01-09-2021
1613,University of Houston,484,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1614,University of Houston-Clear Lake,72,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1615,University of Houston-Downtown,32,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1616,University of Houston-Victoria,40,6191.0,6316.0,Victoria,Victoria,Texas,01-09-2021
1617,University of Mary Hardin at Baylor,186,2009.0,2037.0,Belton,Bell,Texas,01-09-2021
1618,University of North Texas,901,42719.0,43107.0,Denton,Denton,Texas,01-09-2021
1619,University of North Texas Health Science Center,143,169027.0,170730.0,Fort Worth,Tarrant,Texas,01-09-2021
1620,University of North Texas at Dallas,31,55820.0,56236.0,Dallas,Collin,Texas,01-09-2021
1621,University of St. Thomas,61,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1622,University of Texas Health Science Center at Houston*,301,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1623,University of Texas Health Science Center at San Antonio*,337,127302.0,129146.0,San Antonio,Bexar,Texas,01-09-2021
1624,University of Texas Health Science Center at Tyler*,71,230.0,231.0,Tyler,Smith,Texas,01-09-2021
1625,University of Texas MD Anderson Cancer Center,16,39253.0,39662.0,Houston,Fort Bend,Texas,01-09-2021
1626,University of Texas Medical Branch at Galveston,"1,165",23525.0,23755.0,Galveston,Galveston,Texas,01-09-2021
1627,University of Texas Permian Basin,237,11300.0,11543.0,Odessa,Ector,Texas,01-09-2021
1628,University of Texas Rio Grande Valley,233,264.0,272.0,Edinburg,Hidalgo,Texas,01-09-2021
1629,University of Texas Southwestern Medical Center*,640,55820.0,56236.0,Dallas,Collin,Texas,01-09-2021
1630,University of Texas at Arlington,281,169027.0,170730.0,Arlington,Tarrant,Texas,01-09-2021
1631,University of Texas at Austin,"2,102",12840.0,12978.0,Austin,Hays,Texas,01-09-2021
1632,University of Texas at Dallas,131,55820.0,56236.0,Dallas,Collin,Texas,01-09-2021
1633,University of Texas at El Paso,"1,268",43330.0,43957.0,El Paso,El Paso,Texas,01-09-2021
1634,University of Texas at San Antonio,78,127302.0,129146.0,San Antonio,Bexar,Texas,01-09-2021
1635,University of Texas at Tyler,270,230.0,231.0,Tyler,Smith,Texas,01-09-2021
1636,University of the Incarnate Word,128,127302.0,129146.0,San Antonio,Bexar,Texas,01-09-2021
1637,Wayland Baptist University,265,1615.0,1656.0,Plainview,Hale,Texas,01-09-2021
1638,West Texas A&M University,801,14505.0,14693.0,Canyon,Randall,Texas,01-09-2021
1639,Brigham Young University,"3,665",73562.0,73788.0,Provo,Utah,Utah,01-09-2021
1640,Dixie State University,599,,,St. George,,Utah,01-09-2021
1641,Salt Lake Community College,619,115622.0,116220.0,Salt Lake City,Salt Lake,Utah,01-09-2021
1642,Snow College,42,,,Ephraim,Sanpete,Utah,01-09-2021
1643,Southern Utah University,401,824.0,861.0,Cedar City,Iron,Utah,01-09-2021
1644,University of Utah,"2,208",115622.0,116220.0,Salt Lake City,Salt Lake,Utah,01-09-2021
1645,Utah State University,"2,217",,,Logan,Cache,Utah,01-09-2021
1646,Utah Valley University,"1,221",73562.0,73788.0,Orem,Utah,Utah,01-09-2021
1647,Weber State University,406,,,Ogden,Weber,Utah,01-09-2021
1648,Westminster College,121,115622.0,116220.0,Salt Lake City,Salt Lake,Utah,01-09-2021
1649,Bennington College,4,619.0,622.0,Bennington,Bennington,Vermont,01-09-2021
1650,Castleton University,3,550.0,559.0,Castleton,Rutland,Vermont,01-09-2021
1651,Champlain College,10,3021.0,3097.0,Burlington,Chittenden,Vermont,01-09-2021
1652,Landmark College,4,6083.0,6172.0,Putney,Windham,Vermont,01-09-2021
1653,Middlebury College,7,422.0,426.0,Middlebury,Addison,Vermont,01-09-2021
1654,Northern Vermont University-Johnson,2,250.0,251.0,Johnson,Lamoille,Vermont,01-09-2021
1655,Northern Vermont University-Lyndon,8,278.0,282.0,Lyndonville,Caledonia,Vermont,01-09-2021
1656,Norwich University,16,1286.0,1312.0,Northfield,Washington,Vermont,01-09-2021
1657,Saint Michael's College,79,3021.0,3097.0,Colchester,Chittenden,Vermont,01-09-2021
1658,Sterling College,1,22050.0,22737.0,Craftsbury Common,Orleans,Vermont,01-09-2021
1659,University of Vermont,110,3021.0,3097.0,Burlington,Chittenden,Vermont,01-09-2021
1660,Vermont Technical College,6,184567.0,186608.0,Randolph,Orange,Vermont,01-09-2021
1661,University of the Virgin Islands,3,,,Charlotte Amalie,,Virgin Islands,01-09-2021
1662,Averett University,60,,,Danville,Danville City,Virginia,01-09-2021
1663,Bluefield College,83,11071.0,11300.0,Bluefield,Tazewell,Virginia,01-09-2021
1664,Bridgewater College,45,12268.0,12424.0,Bridgewater,Rockingham,Virginia,01-09-2021
1665,Christopher Newport University,192,,,Newport News,Newport News City,Virginia,01-09-2021
1666,Danville Community College,12,,,Danville,Danville City,Virginia,01-09-2021
1667,Eastern Mennonite University,29,,,Harrisonburg,Harrisonburg City,Virginia,01-09-2021
1668,Eastern Virginia Medical School*,67,,,Norfolk,Norfolk City,Virginia,01-09-2021
1669,Emory & Henry College,103,1286.0,1312.0,Emory,Washington,Virginia,01-09-2021
1670,Ferrum College,54,3475.0,3514.0,Ferrum,Franklin,Virginia,01-09-2021
1671,George Mason University,297,47749.0,48456.0,Fairfax,Fairfax,Virginia,01-09-2021
1672,Hampden-Sydney College,112,,,Hampden-Sydney,,Virginia,01-09-2021
1673,Hampton University,18,,,Hampton,Hampton City,Virginia,01-09-2021
1674,Hollins University,11,1465.0,1483.0,Roanoke,Botetourt,Virginia,01-09-2021
1675,James Madison University,"1,697",,,Harrisonburg,Harrisonburg City,Virginia,01-09-2021
1676,Liberty University,"1,046",,,Lynchburg,Lynchburg City,Virginia,01-09-2021
1677,Longwood University,130,1202.0,1220.0,Farmville,Prince Edward,Virginia,01-09-2021
1678,Mary Baldwin University,18,,,Staunton,Staunton City,Virginia,01-09-2021
1679,Marymount University,85,9662.0,9847.0,Arlington,Arlington,Virginia,01-09-2021
1680,Norfolk State University,41,,,Norfolk,Norfolk City,Virginia,01-09-2021
1681,Old Dominion University,243,,,Norfolk,Norfolk City,Virginia,01-09-2021
1682,Radford University,567,1603.0,1611.0,Radford,Radford,Virginia,01-09-2021
1683,Randolph College,1,,,Lynchburg,Lynchburg City,Virginia,01-09-2021
1684,Randolph-Macon College,55,4427.0,4506.0,Ashland,Hanover,Virginia,01-09-2021
1685,Roanoke College,78,3082.0,3199.0,Salem,Salem,Virginia,01-09-2021
1686,Shenandoah University,153,12521.0,12730.0,Winchester,Frederick,Virginia,01-09-2021
1687,Southern Virginia University,11,,,Buena Vista,Buena Vista City,Virginia,01-09-2021
1688,Sweet Briar College,11,1724.0,1734.0,Sweet Briar,Amherst,Virginia,01-09-2021
1689,University of Lynchburg,157,,,Lynchburg,Lynchburg City,Virginia,01-09-2021
1690,University of Mary Washington,47,,,Fredericksburg,Fredericksburg City,Virginia,01-09-2021
1691,University of Richmond,101,2557.0,2623.0,Richmond,Chesterfield,Virginia,01-09-2021
1692,University of Virginia,"1,372",3187.0,3220.0,Charlottesville,Albemarle,Virginia,01-09-2021
1693,University of Virginia's College at Wise,37,4854.0,4929.0,Wise,Wise,Virginia,01-09-2021
1694,Virginia Commonwealth University,541,2557.0,2623.0,Richmond,Chesterfield,Virginia,01-09-2021
1695,Virginia Highlands Community College,4,1286.0,1312.0,Abingdon,Washington,Virginia,01-09-2021
1696,Virginia Military Institute,125,,,Lexington,Lexington City,Virginia,01-09-2021
1697,Virginia State University,7,,,Petersburg,Petersburg City,Virginia,01-09-2021
1698,Virginia Tech,"1,726",17634.0,17916.0,Blacksburg,Montgomery,Virginia,01-09-2021
1699,Virginia Union University,17,2557.0,2623.0,Richmond,Chesterfield,Virginia,01-09-2021
1700,Virginia Wesleyan University,29,,,Virginia Beach,Virginia Beach City,Virginia,01-09-2021
1701,Washington and Lee University,154,,,Lexington,Lexington City,Virginia,01-09-2021
1702,William & Mary,94,2223.0,2254.0,Williamsburg,James City,Virginia,01-09-2021
1703,Cascadia College,1,9.0,9.0,Bothell,King,Washington,01-09-2021
1704,Central Washington University,225,1821.0,1851.0,Ellensburg,Kittitas,Washington,01-09-2021
1705,Centralia College,10,348.0,353.0,Centralia,Lewis,Washington,01-09-2021
1706,Clark College,1,1492.0,1516.0,Vancouver,Clark,Washington,01-09-2021
1707,Clover Park Technical College,26,1799.0,1833.0,Lakewood,Pierce,Washington,01-09-2021
1708,Columbia Basin College,7,3475.0,3514.0,Pasco,Franklin,Washington,01-09-2021
1709,Eastern Washington University,287,28114.0,28492.0,Cheney,Spokane,Washington,01-09-2021
1710,Edmonds College,11,24197.0,24616.0,Lynnwood,Snohomish,Washington,01-09-2021
1711,Everett Community College,15,24197.0,24616.0,Everett,Snohomish,Washington,01-09-2021
1712,Evergreen State College,4,711.0,720.0,Olympia,Thurston,Washington,01-09-2021
1713,Gonzaga University,253,28114.0,28492.0,Spokane,Spokane,Washington,01-09-2021
1714,Green River College,6,9.0,9.0,Auburn,King,Washington,01-09-2021
1715,Highline College,3,,,Des Moines,,Washington,01-09-2021
1716,Lake Washington Institute of Technology,9,9.0,9.0,Kirkland,King,Washington,01-09-2021
1717,Lower Columbia College,4,2733.0,2766.0,Longview,Cowlitz,Washington,01-09-2021
1718,North Seattle College,2,9.0,9.0,Seattle,King,Washington,01-09-2021
1719,Olympic College,3,4306.0,4355.0,Bremerton,Kitsap,Washington,01-09-2021
1720,Pacific Lutheran University,19,1799.0,1833.0,Tacoma,Pierce,Washington,01-09-2021
1721,Pierce College Fort Steilacoom,3,1799.0,1833.0,Lakewood,Pierce,Washington,01-09-2021
1722,Renton Technical College,6,9.0,9.0,Renton,King,Washington,01-09-2021
1723,Saint Martin's University,2,711.0,720.0,Lacey,Thurston,Washington,01-09-2021
1724,Seattle Central College,7,9.0,9.0,Seattle,King,Washington,01-09-2021
1725,Seattle Pacific University,14,9.0,9.0,Seattle,King,Washington,01-09-2021
1726,Seattle University,61,9.0,9.0,Seattle,King,Washington,01-09-2021
1727,Skagit Valley College,1,3509.0,3552.0,Mount Vernon,Skagit,Washington,01-09-2021
1728,South Seattle College,6,9.0,9.0,Seattle,King,Washington,01-09-2021
1729,Spokane Community College,22,28114.0,28492.0,Spokane,Spokane,Washington,01-09-2021
1730,Spokane Falls Community College,9,28114.0,28492.0,Spokane,Spokane,Washington,01-09-2021
1731,Tacoma Community College,11,1799.0,1833.0,Tacoma,Pierce,Washington,01-09-2021
1732,University of Puget Sound,33,1799.0,1833.0,Tacoma,Pierce,Washington,01-09-2021
1733,University of Washington,958,9.0,9.0,Seattle,King,Washington,01-09-2021
1734,University of Washington Bothell,14,9.0,9.0,Bothell,King,Washington,01-09-2021
1735,University of Washington Tacoma,31,1799.0,1833.0,Tacoma,Pierce,Washington,01-09-2021
1736,Walla Walla Community College*,9,3801.0,3841.0,Walla Walla,Walla Walla,Washington,01-09-2021
1737,Washington State University,"1,407",2869.0,2902.0,Pullman,Whitman,Washington,01-09-2021
1738,Wenatchee Valley College,2,5166.0,5204.0,Wenatchee,Chelan,Washington,01-09-2021
1739,Western Washington University,30,4078.0,4134.0,Bellingham,Whatcom,Washington,01-09-2021
1740,Whatcom Community College,8,4078.0,4134.0,Bellingham,Whatcom,Washington,01-09-2021
1741,Whitman College,10,3801.0,3841.0,Walla Walla,Walla Walla,Washington,01-09-2021
1742,Whitworth University,120,28114.0,28492.0,Spokane,Spokane,Washington,01-09-2021
1743,Yakima Valley College,21,21321.0,21655.0,Yakima,Yakima,Washington,01-09-2021
1744,American University,42,,,Washington,,"Washington, D.C.",01-09-2021
1745,Catholic University of America,241,,,Washington,,"Washington, D.C.",01-09-2021
1746,Gallaudet University,1,,,Washington,,"Washington, D.C.",01-09-2021
1747,George Washington University,221,,,Washington,,"Washington, D.C.",01-09-2021
1748,Georgetown University,289,,,Washington,,"Washington, D.C.",01-09-2021
1749,Howard University,54,,,Washington,,"Washington, D.C.",01-09-2021
1750,University of the District of Columbia,7,,,Washington,,"Washington, D.C.",01-09-2021
1751,Alderson Broaddus University,59,1613.0,1648.0,Philippi,Barbour,West Virginia,01-09-2021
1752,Bethany College (W.Va.),16,1576.0,1615.0,Bethany,Brooke,West Virginia,01-09-2021
1753,Bluefield State College,18,1111.0,1137.0,Bluefield,Mercer,West Virginia,01-09-2021
1754,Concord University,75,1111.0,1137.0,Athens,Mercer,West Virginia,01-09-2021
1755,Davis & Elkins College,71,1302.0,1334.0,Elkins,Randolph,West Virginia,01-09-2021
1756,Fairmont State University,75,2258.0,2304.0,Fairmont,Marion,West Virginia,01-09-2021
1757,Glenville State College,37,2008.0,2047.0,Glenville,Gilmer,West Virginia,01-09-2021
1758,Marshall University,353,5859.0,5976.0,Huntington,Cabell,West Virginia,01-09-2021
1759,Potomac State College of West Virginia University,30,47.0,48.0,Keyser,Mineral,West Virginia,01-09-2021
1760,Salem University,6,2964.0,3003.0,Salem,Harrison,West Virginia,01-09-2021
1761,Shepherd University,107,57610.0,58394.0,Shepherdstown,Jefferson,West Virginia,01-09-2021
1762,University of Charleston,93,9364.0,9590.0,Charleston,Kanawha,West Virginia,01-09-2021
1763,West Liberty University,61,427.0,434.0,West Liberty,Ohio,West Virginia,01-09-2021
1764,West Virginia State University,74,9364.0,9590.0,Institute,Kanawha,West Virginia,01-09-2021
1765,West Virginia University,"1,031",5944.0,5989.0,Morgantown,Monongalia,West Virginia,01-09-2021
1766,West Virginia University Institute of Technology,9,1540.0,1561.0,Montgomery,Fayette,West Virginia,01-09-2021
1767,West Virginia University at Parkersburg,19,9120.0,9271.0,Parkersburg,Wood,West Virginia,01-09-2021
1768,West Virginia Wesleyan College,4,2111.0,2147.0,Buckhannon,Upshur,West Virginia,01-09-2021
1769,Wheeling University,10,427.0,434.0,Wheeling,Ohio,West Virginia,01-09-2021
1770,Alverno College,126,95029.0,96043.0,Milwaukee,Milwaukee,Wisconsin,01-09-2021
1771,Beloit College,31,1050.0,1061.0,Beloit,Rock,Wisconsin,01-09-2021
1772,Carroll University,306,39301.0,39704.0,Waukesha,Waukesha,Wisconsin,01-09-2021
1773,Carthage College,308,14406.0,14658.0,Kenosha,Kenosha,Wisconsin,01-09-2021
1774,Concordia University Wisconsin,59,7431.0,7493.0,Mequon,Ozaukee,Wisconsin,01-09-2021
1775,Edgewood College,138,36290.0,36520.0,Madison,Dane,Wisconsin,01-09-2021
1776,Lakeland University,101,12260.0,12359.0,Plymouth,Sheboygan,Wisconsin,01-09-2021
1777,Lawrence University,66,18493.0,18659.0,Appleton,Outagamie,Wisconsin,01-09-2021
1778,Maranatha Baptist University,10,1597.0,1665.0,Watertown,Dodge,Wisconsin,01-09-2021
1779,Marian University,118,,,Fond Du Lac,Fond Du Lac,Wisconsin,01-09-2021
1780,Marquette University,"1,063",95029.0,96043.0,Milwaukee,Milwaukee,Wisconsin,01-09-2021
1781,Milwaukee School of Engineering,195,95029.0,96043.0,Milwaukee,Milwaukee,Wisconsin,01-09-2021
1782,Mount Mary University,58,95029.0,96043.0,Milwaukee,Milwaukee,Wisconsin,01-09-2021
1783,Northland College,42,3017.0,3055.0,Ashland,Ashland,Wisconsin,01-09-2021
1784,Ripon College,44,,,Ripon,Fond Du Lac,Wisconsin,01-09-2021
1785,Saint Norbert College,236,529.0,540.0,De Pere,Brown,Wisconsin,01-09-2021
1786,University of Wisconsin-Eau Claire,916,9879.0,9976.0,Eau Claire,Eau Claire,Wisconsin,01-09-2021
1787,University of Wisconsin-Green Bay,295,529.0,540.0,Green Bay,Brown,Wisconsin,01-09-2021
1788,University of Wisconsin-La Crosse†,514,11147.0,11210.0,La Crosse,La Crosse,Wisconsin,01-09-2021
1789,University of Wisconsin-Madison,"5,182",36290.0,36520.0,Madison,Dane,Wisconsin,01-09-2021
1790,University of Wisconsin-Milwaukee,"1,401",95029.0,96043.0,Milwaukee,Milwaukee,Wisconsin,01-09-2021
1791,University of Wisconsin-Oshkosh,"1,282",24892.0,25288.0,Oshkosh,Winnebago,Wisconsin,01-09-2021
1792,University of Wisconsin-Parkside,234,14406.0,14658.0,Somers,Kenosha,Wisconsin,01-09-2021
1793,University of Wisconsin-Platteville,547,1174.0,1189.0,Platteville,Grant,Wisconsin,01-09-2021
1794,University of Wisconsin-River Falls†,435,1799.0,1833.0,River Falls,Pierce,Wisconsin,01-09-2021
1795,University of Wisconsin-Stevens Point,583,8027.0,8130.0,Stevens Point,Portage,Wisconsin,01-09-2021
1796,University of Wisconsin-Stout†,168,353.0,360.0,Menomonie,Dunn,Wisconsin,01-09-2021
1797,University of Wisconsin-Superior,38,16699.0,16905.0,Superior,Douglas,Wisconsin,01-09-2021
1798,University of Wisconsin-Whitewater,739,643.0,657.0,Whitewater,Walworth,Wisconsin,01-09-2021
1799,Viterbo University,311,11147.0,11210.0,La Crosse,La Crosse,Wisconsin,01-09-2021
1800,Wisconsin Lutheran College,120,95029.0,96043.0,Milwaukee,Milwaukee,Wisconsin,01-09-2021
1801,Casper College,299,6659.0,6760.0,Casper,Natrona,Wyoming,01-09-2021
1802,Eastern Wyoming College,12,1013.0,1030.0,Torrington,Goshen,Wyoming,01-09-2021
1803,University of Wyoming,"1,795",13701.0,13930.0,Laramie,Albany,Wyoming,01-09-2021
1804,Western Wyoming Community College,65,3133.0,3157.0,Rock Springs,Sweetwater,Wyoming,01-09-2021
